"OrderID";"Tanggal";"Nama_Produk";"Jumlah";"Harga";"Harga_Unit";"Sumber_Order";"Nama_Pelanggan";"Nomor_WA"
"ORD102267";"2025-04-28";"Soup Sayur";1;20000;20000;"WhatsApp";"Hadi Permana";89596292330
"ORD100208";"2025-07-26";"Salad Ayam";1;30000;30000;"Instagram";"Maya Santoso";84817549651
"ORD100303";"2025-04-25";"Soup Sayur";1;20000;20000;"Instagram";"Fajar Pratama";86527047743
"ORD101600";"2025-08-13";"Soup Sayur";1;20000;20000;"Instagram";"Rina Saputra";85719182619
"ORD100620";"2025-04-18";"Nasi Box Ayam";2;70000;35000;"WhatsApp";"Ika Pratama";82577754781
"ORD100865";"2025-05-13";"Snack box";1;20000;20000;"Instagram";"Sari Pratama";81493689980
"ORD102150";"2025-09-01";"Salad Ayam";1;20000;20000;"WhatsApp";"Ochi Harto";84431351823
"ORD100565";"2025-08-05";"Soup sayur";2;40000;20000;"Instagram";"Nina Permana";84216073375
"ORD101533";"2025-05-20";"Nasi Box Vegan";1;25000;25000;"Instagram";"Uli Kusuma";85866934654
"ORD100693";"2025-09-14";"Nasi Box Vegan";4;120000;30000;"WhatsApp";"Joko Wicaksono";81543799371
"ORD101882";"2025-08-14";"Snack box";1;20000;20000;"WhatsApp";"Fajar Saputra";87288574489
"ORD102350";"2025-04-19";"Nasi Box Vegan";1;25000;25000;"WhatsApp";"Dewi Saputra";85585239868
"ORD101015";"2025-05-17";"Nasi Box Ayam";1;30000;30000;"Instagram";"Ika Budiyanto";83503056413
"ORD102191";"2025-05-09";"Salad Ayam";1;30000;30000;"WhatsApp";"Tono Santoso";82115869380
"ORD101906";"2025-07-21";"Soup Sayur";1;20000;20000;"Instagram";"Fajar Santoso";88737530011
"ORD100340";"2025-09-26";"Snack box";2;30000;15000;"Instagram";"Eka Kusuma";88068650863
"ORD102045";"2025-08-16";"Nasi Box Ayam";1;25000;25000;"Instagram";"Ika Permana";89735989334
"ORD101370";"2025-05-26";"Snack Box";1;15000;15000;"WhatsApp";"Uli Kusuma";85604661839
"ORD100820";"2025-06-23";"Salad Ayam";1;35000;35000;"Instagram";"Nina Wicaksono";80656272980
"ORD101328";"2025-05-18";"Nasi Box Vegan";5;175000;35000;"Instagram";"Laras Budiyanto";86518506716
"ORD101060";"2025-08-09";"snack box";1;15000;15000;"WhatsApp";"Nina Putri";89619431142
"ORD100811";"2025-05-14";"Nasi Box Ayam";1;25000;25000;"Instagram";"Uli Kusuma";89650477358
"ORD100042";"2025-06-03";"Nasi Box Ayam";1;25000;25000;"Instagram";"Maya Permana";84957885685
"ORD101240";"2025-07-18";"Nasi Box Ayam";3;75000;25000;"Instagram";"Joko Santoso";86409097439
"ORD101418";"2025-09-09";"Soup Sayur";2;50000;25000;"WhatsApp";"Maya Wijaya";82034717545
"ORD100878";"2025-04-02";"Nasi Box Vegan";4;120000;30000;"Instagram";"Gita Permana";81541006762
"ORD101949";"2025-04-11";"Nasi Box Ayam";5;75000;15000;"Instagram";"Joko Wijaya";83836702410
"ORD102176";"2025-07-08";"Snack box";2;50000;25000;"WhatsApp";"Rina Santoso";88697829221
"ORD101483";"2025-08-30";"Nasi Box Ayam";2;50000;25000;"WhatsApp";"Tono Permana";88011848955
"ORD100359";"2025-07-27";"Nasi Box Ayam";2;60000;30000;"Instagram";"Fajar Kusuma";86590277167
"ORD100055";"2025-09-04";"Salad Ayam";1;30000;30000;"WhatsApp";"Dewi Wijaya";85447962757
"ORD100879";"2025-08-12";"Snack Box";1;15000;15000;"Instagram";"Hadi Wijaya";80033092327
"ORD101318";"2025-08-06";"snack box";5;125000;25000;"WhatsApp";"Tono Permana";85978207151
"ORD100026";"2025-09-27";"Soup Sayur";1;20000;20000;"Instagram";"Laras Harto";81199867980
"ORD100680";"2025-07-18";"snack box";2;30000;15000;"Instagram";"Laras Saputra";81595148465
"ORD101238";"2025-05-25";"Nasi Box Ayam";1;15000;15000;"Instagram";"Laras Kusuma";84078161849
"ORD101513";"2025-04-14";"Nasi Box Ayam";1;20000;20000;"Instagram";"Tono Kusuma";87278755886
"ORD100135";"2025-06-20";"Salad Ayam";4;80000;20000;"Instagram";"Sari Wicaksono";85842824172
"ORD101534";"2025-06-21";"snack box";1;15000;15000;"Instagram";"Uli Wijaya";84283411080
"ORD101377";"2025-08-25";"Salad Ayam";1;20000;20000;"WhatsApp";"Citra Budiyanto";82512868230
"ORD102358";"2025-04-16";"Nasi box vegan";2;50000;25000;"WhatsApp";"Nina Kusuma";81251778528
"ORD101000";"2025-09-30";"Nasi Box Ayam";1;15000;15000;"Instagram";"Nina Pratama";86670106513
"ORD101862";"2025-08-14";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Ochi Harto";86886239240
"ORD101064";"2025-06-12";"Salad Ayam";2;70000;35000;"Instagram";"Laras Budiyanto";81814124782
"ORD100396";"2025-04-01";"Nasi Box Ayam";2;40000;20000;"Instagram";"Budi Budiyanto";80132677360
"ORD102474";"2025-05-05";"snack box";1;15000;15000;"WhatsApp";"Eka Wicaksono";84846773782
"ORD100053";"2025-06-01";"Salad Ayam";3;90000;30000;"Instagram";"Maya Santoso";84817549651
"ORD100178";"2025-09-20";"Soup Sayur";2;40000;20000;"WhatsApp";"Joko Pratama";85877169472
"ORD100507";"2025-07-30";"Nasi box vegan";5;150000;30000;"Instagram";"Hadi Kusuma";83769042681
"ORD100300";"2025-04-19";"Nasi Box Ayam";1;30000;30000;"Instagram";"Hadi Permana";89421047095
"ORD101552";"2025-06-27";"Nasi box vegan";1;30000;30000;"Instagram";"Kiki Wicaksono";81208267734
"ORD101663";"2025-07-06";"Snack box";1;20000;20000;"Instagram";"Joko Wijaya";81739348356
"ORD102236";"2025-06-06";"Soup Sayur";1;25000;25000;"WhatsApp";"Joko Santoso";85411526218
"ORD101001";"2025-08-07";"Nasi box vegan";1;30000;30000;"Instagram";"Budi Kusuma";88050097882
"ORD100078";"2025-06-07";"Salad Ayam";1;35000;35000;"Instagram";"Gita Wijaya";81219656523
"ORD100995";"2025-04-28";"Soup Sayur";2;50000;25000;"WhatsApp";"Ochi Wijaya";80276773592
"ORD100726";"2025-04-28";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Sari Harto";86081062003
"ORD100228";"2025-04-03";"Soup Sayur";1;20000;20000;"Instagram";"Andi Wicaksono";84466609935
"ORD100818";"2025-09-19";"Nasi Box Ayam";2;50000;25000;"Instagram";"Sari Budiyanto";89241418328
"ORD101397";"2025-08-28";"Nasi Box Ayam";3;75000;25000;"WhatsApp";"Rina Kusuma";83252880957
"ORD100988";"2025-09-12";"Soup sayur";1;20000;20000;"WhatsApp";"Fajar Harto";81714677418
"ORD100029";"2025-06-27";"Salad Ayam";1;25000;25000;"Instagram";"Ochi Harto";86886239240
"ORD101657";"2025-09-10";"Salad Ayam";1;35000;35000;"WhatsApp";"Citra Wicaksono";80462265676
"ORD100561";"2025-08-10";"Nasi Box Ayam";1;25000;25000;"Instagram";"Ochi Harto";86886239240
"ORD100225";"2025-08-26";"Soup Sayur";5;100000;20000;"WhatsApp";"Rina Saputra";88793741608
"ORD100005";"2025-05-31";"Nasi Box Vegan";1;25000;25000;"WhatsApp";"Laras Budiyanto";81814124782
"ORD101227";"2025-06-02";"Nasi Box Vegan";2;70000;35000;"Instagram";"Eka Wijaya";83568044206
"ORD100444";"2025-06-04";"Soup Sayur";3;60000;20000;"Instagram";"Fajar Wijaya";82281606484
"ORD100032";"2025-05-17";"Nasi Box Ayam";1;30000;30000;"WhatsApp";"Putu Permana";83221418880
"ORD100965";"2025-06-09";"Soup Sayur";5;125000;25000;"Instagram";"Sari Kusuma";80260127961
"ORD101681";"2025-09-12";"Nasi Box Ayam";1;30000;30000;"Instagram";"Fajar Wijaya";82281606484
"ORD100893";"2025-08-25";"Snack Box";1;20000;20000;"Instagram";"Sari Kusuma";85782911467
"ORD100668";"2025-04-24";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Uli Kusuma";81366210388
"ORD101358";"2025-07-03";"Snack Box";1;15000;15000;"WhatsApp";"Kiki Wijaya";84627048281
"ORD101406";"2025-09-02";"Nasi Box Ayam";2;50000;25000;"Instagram";"Dewi Wijaya";88367365766
"ORD102174";"2025-08-27";"Snack box";1;15000;15000;"Instagram";"Uli Permana";82480861317
"ORD101396";"2025-08-09";"Snack Box";1;20000;20000;"Instagram";"Rina Kusuma";83246095396
"ORD100151";"2025-06-18";"Salad Ayam";3;90000;30000;"WhatsApp";"Sari Harto";89825449481
"ORD102265";"2025-06-19";"Nasi Box Vegan";1;25000;25000;"WhatsApp";"Putu Putri";85135521570
"ORD100222";"2025-07-07";"Salad Ayam";5;200000;40000;"WhatsApp";"Citra Permana";88999404389
"ORD102119";"2025-07-17";"Soup Sayur";3;60000;20000;"Instagram";"Fajar Santoso";85930407859
"ORD100702";"2025-08-07";"Soup Sayur";2;40000;20000;"WhatsApp";"Citra Wicaksono";80462265676
"ORD101666";"2025-09-03";"Snack Box";5;100000;20000;"WhatsApp";"Andi Permana";83419182553
"ORD101444";"2025-05-18";"Nasi box vegan";3;75000;25000;"Instagram";"Uli Putri";80530214656
"ORD100854";"2025-07-13";"snack box";1;25000;25000;"Instagram";"Dewi Saputra";82456506098
"ORD101832";"2025-05-28";"Soup Sayur";1;20000;20000;"Instagram";"Budi Saputra";80715969664
"ORD101525";"2025-04-04";"Soup Sayur";1;20000;20000;"Instagram";"Nina Santoso";84223253672
"ORD100113";"2025-08-07";"Salad Ayam";3;90000;30000;"Instagram";"Maya Permana";86887258874
"ORD102096";"2025-09-22";"Nasi Box Ayam";2;70000;35000;"WhatsApp";"Gita Permana";86138612075
"ORD101100";"2025-05-25";"Soup Sayur";5;125000;25000;"WhatsApp";"Gita Wicaksono";84167243426
"ORD100206";"2025-08-15";"Nasi Box Ayam";1;30000;30000;"Instagram";"Nina Saputra";87116845775
"ORD102159";"2025-08-05";"Soup Sayur";1;25000;25000;"Instagram";"Gita Santoso";83070534578
"ORD101147";"2025-07-17";"Nasi box vegan";1;25000;25000;"Instagram";"Nina Wicaksono";80656272980
"ORD101821";"2025-09-11";"Salad Ayam";1;20000;20000;"WhatsApp";"Fajar Santoso";84556110022
"ORD101410";"2025-08-26";"Soup Sayur";5;125000;25000;"Instagram";"Hadi Harto";83333952111
"ORD100889";"2025-06-23";"Nasi Box Vegan";1;25000;25000;"Instagram";"Fajar Harto";80050455623
"ORD101276";"2025-04-21";"Salad Ayam";2;70000;35000;"Instagram";"Sari Wicaksono";85842824172
"ORD100899";"2025-09-18";"Soup Sayur";1;25000;25000;"Instagram";"Citra Budiyanto";82512868230
"ORD100832";"2025-05-31";"Nasi box vegan";2;50000;25000;"Instagram";"Budi Kusuma";89770088600
"ORD101245";"2025-09-25";"Salad Ayam";1;40000;40000;"Instagram";"Ika Kusuma";87334843443
"ORD102426";"2025-04-11";"Salad Ayam";2;60000;30000;"WhatsApp";"Sari Permana";86134074517
"ORD101241";"2025-08-14";"Soup Sayur";1;25000;25000;"Instagram";"Hadi Wicaksono";89473834735
"ORD101982";"2025-05-29";"Nasi Box Ayam";3;45000;15000;"WhatsApp";"Dewi Pratama";88692322602
"ORD100869";"2025-06-18";"Nasi Box Ayam";5;125000;25000;"Instagram";"Ochi Putri";82992750373
"ORD101659";"2025-09-11";"Nasi Box Ayam";1;25000;25000;"Instagram";"Putu Wicaksono";82522872808
"ORD100673";"2025-05-22";"Nasi Box Ayam";1;35000;35000;"Instagram";"Citra Permana";86111554262
"ORD101374";"2025-06-06";"Nasi Box Ayam";4;80000;20000;"Instagram";"Putu Putri";85135521570
"ORD101676";"2025-05-29";"Nasi Box Ayam";1;30000;30000;"Instagram";"Rina Santoso";88697829221
"ORD102209";"2025-05-03";"Snack Box";4;60000;15000;"Instagram";"Kiki Kusuma";83752654793
"ORD100139";"2025-04-13";"Nasi Box Ayam";1;30000;30000;"Instagram";"Rina Harto";82513542784
"ORD100489";"2025-04-24";"Salad Ayam";2;40000;20000;"WhatsApp";"Ochi Kusuma";80104328986
"ORD100913";"2025-04-09";"Soup Sayur";1;25000;25000;"WhatsApp";"Joko Kusuma";84519832731
"ORD101615";"2025-05-09";"Soup Sayur";1;25000;25000;"Instagram";"Laras Wijaya";82694486959
"ORD101671";"2025-08-16";"Snack box";5;75000;15000;"Instagram";"Nina Wicaksono";80656272980
"ORD101898";"2025-07-24";"Nasi Box Ayam";1;25000;25000;"Instagram";"Joko Wijaya";81739348356
"ORD102178";"2025-08-13";"Salad Ayam";1;40000;40000;"Instagram";"Kiki Budiyanto";89297500170
"ORD100812";"2025-07-01";"Nasi Box Ayam";1;15000;15000;"WhatsApp";"Sari Putri";87553942373
"ORD100214";"2025-06-23";"Soup sayur";3;75000;25000;"Instagram";"Kiki Permana";83963605766
"ORD101943";"2025-04-17";"Salad Ayam";2;70000;35000;"Instagram";"Dewi Wijaya";85447962757
"ORD100314";"2025-05-03";"Nasi Box Ayam";3;75000;25000;"Instagram";"Gita Kusuma";86907844736
"ORD100416";"2025-04-08";"Nasi box vegan";1;35000;35000;"Instagram";"Fajar Pratama";86527047743
"ORD101029";"2025-04-12";"Soup Sayur";1;20000;20000;"Instagram";"Joko Budiyanto";82366299468
"ORD102086";"2025-08-07";"Soup sayur";1;25000;25000;"WhatsApp";"Dewi Budiyanto";85156915452
"ORD102101";"2025-07-08";"Snack Box";1;15000;15000;"Instagram";"Fajar Harto";84204380571
"ORD100136";"2025-08-13";"Nasi Box Vegan";1;30000;30000;"Instagram";"Eka Wicaksono";84846773782
"ORD100746";"2025-04-26";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Joko Santoso";86596575692
"ORD101474";"2025-09-03";"Snack box";1;15000;15000;"Instagram";"Ochi Putri";83184322259
"ORD101122";"2025-09-07";"Salad Ayam";1;40000;40000;"Instagram";"Kiki Saputra";85452711116
"ORD100793";"2025-05-07";"Soup Sayur";1;25000;25000;"Instagram";"Ika Kusuma";87334843443
"ORD100035";"2025-04-25";"Soup sayur";1;25000;25000;"Instagram";"Sari Permana";83918785191
"ORD100025";"2025-05-05";"Salad Ayam";1;30000;30000;"Instagram";"Fajar Harto";81714677418
"ORD100657";"2025-09-07";"Nasi Box Vegan";1;25000;25000;"Instagram";"Joko Wicaksono";86870146263
"ORD101402";"2025-05-20";"Snack box";1;25000;25000;"Instagram";"Joko Wicaksono";86870146263
"ORD100449";"2025-08-08";"Salad Ayam";4;120000;30000;"WhatsApp";"Laras Kusuma";83327279568
"ORD101401";"2025-09-03";"Soup Sayur";2;40000;20000;"WhatsApp";"Budi Budiyanto";82148628902
"ORD101258";"2025-09-17";"Snack box";1;20000;20000;"Instagram";"Andi Permana";83173936385
"ORD100751";"2025-06-21";"Soup Sayur";3;60000;20000;"Instagram";"Sari Permana";83918785191
"ORD101270";"2025-05-12";"Salad Ayam";2;80000;40000;"Instagram";"Kiki Wijaya";86091779827
"ORD100589";"2025-04-10";"Soup Sayur";1;20000;20000;"Instagram";"Sari Budiyanto";83171210032
"ORD101449";"2025-06-16";"Snack box";1;15000;15000;"Instagram";"Laras Budiyanto";84168784991
"ORD101052";"2025-05-06";"Nasi box vegan";4;120000;30000;"Instagram";"Maya Permana";86887258874
"ORD100244";"2025-06-11";"Soup Sayur";1;25000;25000;"Instagram";"Citra Permana";83890838637
"ORD102151";"2025-05-06";"Snack Box";2;40000;20000;"Instagram";"Nina Budiyanto";87056856624
"ORD100276";"2025-07-19";"Nasi box vegan";4;100000;25000;"Instagram";"Nina Pratama";86670106513
"ORD102158";"2025-08-19";"Salad Ayam";3;45000;15000;"Instagram";"Hadi Wicaksono";89473834735
"ORD100588";"2025-08-05";"Nasi box vegan";4;140000;35000;"Instagram";"Joko Wijaya";81739348356
"ORD100970";"2025-09-11";"Salad Ayam";4;160000;40000;"WhatsApp";"Putu Santoso";82895171870
"ORD101947";"2025-07-30";"Nasi box vegan";1;25000;25000;"WhatsApp";"Citra Permana";87506068536
"ORD102186";"2025-06-08";"Salad Ayam";4;140000;35000;"Instagram";"Gita Budiyanto";87262473178
"ORD102228";"2025-09-10";"Salad Ayam";1;30000;30000;"Instagram";"Tono Kusuma";80162720465
"ORD101759";"2025-08-01";"Soup Sayur";2;40000;20000;"Instagram";"Nina Putri";83445655743
"ORD101323";"2025-09-11";"Soup Sayur";3;60000;20000;"WhatsApp";"Putu Wicaksono";87520471167
"ORD100167";"2025-08-02";"Nasi box vegan";2;60000;30000;"WhatsApp";"Budi Saputra";80715969664
"ORD100927";"2025-07-19";"Nasi Box Vegan";1;35000;35000;"Instagram";"Nina Kusuma";81251778528
"ORD100024";"2025-08-15";"Snack Box";1;25000;25000;"WhatsApp";"Sari Pratama";86218501631
"ORD100806";"2025-05-20";"Salad Ayam";1;15000;15000;"Instagram";"Rina Harto";85184894769
"ORD100443";"2025-08-03";"Soup sayur";4;80000;20000;"WhatsApp";"Andi Wicaksono";86226838851
"ORD101779";"2025-05-20";"Nasi Box Ayam";2;40000;20000;"Instagram";"Rina Saputra";87749649909
"ORD100150";"2025-05-12";"Snack box";1;15000;15000;"WhatsApp";"Rina Santoso";88697829221
"ORD102373";"2025-07-12";"Nasi Box Vegan";1;25000;25000;"WhatsApp";"Citra Budiyanto";85188888067
"ORD102142";"2025-06-27";"Salad Ayam";2;70000;35000;"WhatsApp";"Putu Permana";83221418880
"ORD100754";"2025-08-09";"Soup Sayur";1;20000;20000;"WhatsApp";"Ochi Wijaya";80276773592
"ORD101047";"2025-05-08";"snack box";1;15000;15000;"WhatsApp";"Gita Kusuma";88214658404
"ORD100780";"2025-08-16";"Salad Ayam";1;30000;30000;"Instagram";"Gita Permana";81541006762
"ORD100900";"2025-08-15";"Nasi Box Vegan";3;75000;25000;"Instagram";"Andi Kusuma";89861622999
"ORD100864";"2025-09-28";"Soup Sayur";1;20000;20000;"WhatsApp";"Citra Putri";86788861015
"ORD101952";"2025-09-19";"Soup Sayur";1;25000;25000;"Instagram";"Dewi Budiyanto";85156915452
"ORD101197";"2025-09-09";"Snack box";2;40000;20000;"WhatsApp";"Joko Wicaksono";88686337524
"ORD100100";"2025-06-13";"Nasi Box Ayam";3;90000;30000;"Instagram";"Kiki Wijaya";89254629148
"ORD101049";"2025-06-12";"Nasi Box Ayam";2;60000;30000;"WhatsApp";"Putu Putri";85135521570
"ORD101627";"2025-09-10";"Snack Box";1;15000;15000;"Instagram";"Sari Harto";86081062003
"ORD101758";"2025-09-16";"Soup sayur";1;20000;20000;"WhatsApp";"Dewi Saputra";85585239868
"ORD102277";"2025-07-16";"Nasi Box Ayam";2;50000;25000;"WhatsApp";"Tono Kusuma";87278755886
"ORD101378";"2025-06-04";"Snack Box";2;30000;15000;"Instagram";"Ochi Kusuma";82499125134
"ORD100766";"2025-04-22";"Salad Ayam";2;60000;30000;"WhatsApp";"Sari Budiyanto";89241418328
"ORD100750";"2025-05-04";"Snack Box";1;20000;20000;"Instagram";"Joko Santoso";86403910651
"ORD100962";"2025-05-27";"Salad Ayam";1;15000;15000;"Instagram";"Laras Wijaya";82694486959
"ORD102305";"2025-06-09";"Nasi Box Ayam";2;40000;20000;"Instagram";"Tono Permana";80103105183
"ORD100168";"2025-06-13";"Salad Ayam";3;45000;15000;"Instagram";"Nina Saputra";87116845775
"ORD100073";"2025-07-02";"Soup Sayur";1;25000;25000;"WhatsApp";"Uli Permana";82480861317
"ORD101281";"2025-04-22";"Salad Ayam";4;140000;35000;"WhatsApp";"Uli Wicaksono";87034824771
"ORD101883";"2025-08-29";"Nasi box vegan";1;35000;35000;"WhatsApp";"Joko Permana";84103697117
"ORD101138";"2025-07-19";"Salad Ayam";1;40000;40000;"Instagram";"Fajar Santoso";84556110022
"ORD100992";"2025-08-10";"snack box";1;20000;20000;"WhatsApp";"Ika Wicaksono";84517123685
"ORD102053";"2025-05-29";"Soup Sayur";1;25000;25000;"Instagram";"Joko Santoso";85411526218
"ORD101499";"2025-05-05";"Nasi Box Ayam";1;15000;15000;"WhatsApp";"Nina Budiyanto";82223943129
"ORD101905";"2025-07-09";"Nasi Box Ayam";1;15000;15000;"Instagram";"Eka Saputra";85511047541
"ORD101093";"2025-05-29";"Salad Ayam";1;20000;20000;"Instagram";"Putu Wicaksono";89979955271
"ORD101384";"2025-08-05";"Nasi Box Ayam";4;80000;20000;"WhatsApp";"Andi Budiyanto";85899441715
"ORD101738";"2025-08-04";"Nasi box vegan";1;30000;30000;"Instagram";"Gita Wicaksono";84741124903
"ORD102247";"2025-05-10";"Salad Ayam";1;20000;20000;"Instagram";"Fajar Saputra";89495888794
"ORD101503";"2025-04-18";"Salad Ayam";4;120000;30000;"Instagram";"Ochi Harto";87407482175
"ORD101631";"2025-04-26";"Salad Ayam";1;15000;15000;"WhatsApp";"Dewi Wijaya";83055488510
"ORD102102";"2025-06-29";"Nasi Box Vegan";1;30000;30000;"Instagram";"Fajar Harto";84204380571
"ORD100266";"2025-06-08";"Snack Box";1;15000;15000;"Instagram";"Fajar Wicaksono";88681447394
"ORD101033";"2025-05-26";"Soup Sayur";1;20000;20000;"Instagram";"Laras Putri";82885158799
"ORD101829";"2025-06-15";"Soup Sayur";1;20000;20000;"Instagram";"Joko Santoso";86403910651
"ORD101844";"2025-05-14";"Nasi Box Ayam";2;60000;30000;"Instagram";"Uli Wijaya";84283411080
"ORD102107";"2025-09-20";"Snack Box";1;15000;15000;"Instagram";"Fajar Wicaksono";87063242415
"ORD102240";"2025-08-09";"Salad Ayam";1;30000;30000;"Instagram";"Laras Budiyanto";84168784991
"ORD102214";"2025-05-29";"snack box";1;15000;15000;"Instagram";"Hadi Saputra";85177739260
"ORD100144";"2025-05-16";"Soup Sayur";3;60000;20000;"WhatsApp";"Budi Budiyanto";82148628902
"ORD100331";"2025-04-09";"Nasi box vegan";2;70000;35000;"Instagram";"Gita Wijaya";81219656523
"ORD101973";"2025-06-24";"Snack Box";1;15000;15000;"Instagram";"Fajar Santoso";84556110022
"ORD100247";"2025-06-27";"Soup sayur";1;25000;25000;"Instagram";"Hadi Saputra";82266093796
"ORD100373";"2025-05-23";"Soup sayur";1;20000;20000;"WhatsApp";"Laras Wicaksono";88713315098
"ORD100380";"2025-05-06";"Nasi Box Vegan";5;150000;30000;"WhatsApp";"Joko Budiyanto";82366299468
"ORD100320";"2025-05-20";"Nasi Box Ayam";4;100000;25000;"Instagram";"Kiki Putri";87354549480
"ORD100636";"2025-08-27";"Soup Sayur";1;20000;20000;"WhatsApp";"Andi Budiyanto";82400842710
"ORD101587";"2025-06-17";"Salad Ayam";1;25000;25000;"Instagram";"Hadi Kusuma";83769042681
"ORD101331";"2025-04-18";"Soup Sayur";1;20000;20000;"Instagram";"Budi Putri";82901476797
"ORD102416";"2025-04-08";"Nasi Box Ayam";1;30000;30000;"WhatsApp";"Kiki Putri";88168505423
"ORD101214";"2025-06-20";"Soup Sayur";2;50000;25000;"Instagram";"Ika Permana";80098180635
"ORD100430";"2025-08-10";"Nasi Box Ayam";2;60000;30000;"WhatsApp";"Citra Budiyanto";87072867908
"ORD101010";"2025-04-10";"Salad Ayam";2;60000;30000;"WhatsApp";"Citra Permana";86111554262
"ORD100191";"2025-06-19";"Snack Box";1;25000;25000;"Instagram";"Andi Putri";84455022961
"ORD102254";"2025-05-05";"Salad Ayam";1;30000;30000;"Instagram";"Nina Putri";85753260332
"ORD101175";"2025-09-09";"Snack Box";1;15000;15000;"Instagram";"Laras Putri";82885158799
"ORD100435";"2025-05-19";"Snack box";1;15000;15000;"Instagram";"Citra Putri";86788861015
"ORD102324";"2025-05-06";"Nasi box vegan";4;140000;35000;"Instagram";"Putu Santoso";84358112880
"ORD101690";"2025-08-07";"Salad Ayam";1;30000;30000;"Instagram";"Tono Santoso";82294131869
"ORD101942";"2025-07-01";"Nasi Box Ayam";1;30000;30000;"WhatsApp";"Tono Wicaksono";88819148580
"ORD101280";"2025-05-22";"Salad Ayam";1;30000;30000;"WhatsApp";"Tono Permana";87452991241
"ORD101899";"2025-04-30";"Nasi Box Ayam";3;45000;15000;"Instagram";"Hadi Saputra";89003432445
"ORD101186";"2025-09-05";"Soup Sayur";1;25000;25000;"Instagram";"Ochi Kusuma";82499125134
"ORD101016";"2025-06-13";"Soup Sayur";1;20000;20000;"Instagram";"Ika Saputra";86574374896
"ORD102232";"2025-04-01";"Nasi Box Ayam";4;100000;25000;"Instagram";"Fajar Harto";81406029333
"ORD100687";"2025-06-21";"snack box";1;15000;15000;"Instagram";"Hadi Pratama";81585064317
"ORD101565";"2025-08-31";"Nasi box vegan";3;90000;30000;"Instagram";"Kiki Pratama";81256746807
"ORD100638";"2025-08-25";"Nasi Box Vegan";2;60000;30000;"Instagram";"Tono Kusuma";80162720465
"ORD100569";"2025-08-09";"Salad Ayam";4;80000;20000;"Instagram";"Fajar Wijaya";89034043842
"ORD100933";"2025-07-07";"Salad Ayam";2;70000;35000;"Instagram";"Maya Permana";84957885685
"ORD101407";"2025-05-03";"snack box";1;15000;15000;"Instagram";"Nina Putri";81745961586
"ORD101169";"2025-07-21";"Nasi Box Ayam";1;25000;25000;"Instagram";"Joko Wicaksono";81543799371
"ORD101360";"2025-07-15";"Nasi box vegan";1;35000;35000;"Instagram";"Laras Harto";81199867980
"ORD100533";"2025-07-11";"Nasi Box Vegan";3;75000;25000;"WhatsApp";"Hadi Santoso";86738302843
"ORD101822";"2025-07-07";"Nasi Box Ayam";1;25000;25000;"Instagram";"Laras Santoso";85415667652
"ORD100196";"2025-08-26";"Snack Box";1;20000;20000;"WhatsApp";"Sari Wicaksono";85842824172
"ORD101802";"2025-07-20";"Salad Ayam";1;15000;15000;"WhatsApp";"Putu Putri";85135521570
"ORD100495";"2025-07-22";"Salad Ayam";1;15000;15000;"WhatsApp";"Sari Saputra";83840666580
"ORD100936";"2025-06-10";"Nasi box vegan";1;25000;25000;"Instagram";"Laras Budiyanto";84168784991
"ORD102075";"2025-06-13";"Salad Ayam";1;30000;30000;"Instagram";"Budi Kusuma";87289623091
"ORD101301";"2025-09-05";"Nasi Box Ayam";3;75000;25000;"Instagram";"Ochi Harto";84905814770
"ORD101813";"2025-07-20";"Nasi Box Vegan";1;25000;25000;"Instagram";"Hadi Saputra";89003432445
"ORD101655";"2025-05-08";"Soup sayur";4;80000;20000;"Instagram";"Laras Saputra";81595148465
"ORD100395";"2025-06-17";"Soup Sayur";5;100000;20000;"WhatsApp";"Nina Wicaksono";85289539264
"ORD101705";"2025-09-28";"Soup Sayur";3;60000;20000;"Instagram";"Laras Wicaksono";88713315098
"ORD100147";"2025-07-02";"Nasi Box Ayam";1;25000;25000;"Instagram";"Ochi Harto";84905814770
"ORD100797";"2025-09-04";"Snack box";2;30000;15000;"Instagram";"Kiki Pratama";81256746807
"ORD101750";"2025-04-29";"Snack Box";5;100000;20000;"WhatsApp";"Ika Pratama";82577754781
"ORD100623";"2025-08-12";"Salad Ayam";1;30000;30000;"Instagram";"Maya Wicaksono";86212021697
"ORD102028";"2025-06-23";"Soup sayur";1;25000;25000;"WhatsApp";"Gita Putri";87877470168
"ORD101009";"2025-08-30";"Nasi Box Vegan";2;60000;30000;"Instagram";"Tono Santoso";82115869380
"ORD101518";"2025-08-22";"Soup Sayur";2;40000;20000;"WhatsApp";"Budi Putri";89922809202
"ORD100910";"2025-04-03";"Soup sayur";2;40000;20000;"Instagram";"Sari Harto";81241182449
"ORD101622";"2025-08-16";"Nasi Box Ayam";1;15000;15000;"WhatsApp";"Dewi Santoso";80996881435
"ORD100895";"2025-07-29";"Nasi Box Ayam";1;15000;15000;"Instagram";"Andi Permana";83173936385
"ORD101473";"2025-05-09";"Nasi Box Ayam";2;50000;25000;"Instagram";"Putu Santoso";89859317461
