OrderID,Tanggal,Nama Produk,Jumlah,Harga,Harga Unit,Sumber Order,Nama Pelanggan,Nomor WA,Keterangan
ORD101260,2025-07-15 00:00:00,Snack box,1,20000,20000,Instagram,Eka Saputra,085511047541,
ORD101450,2025-09-09 00:00:00,SALAD AYAM,1,15000,15000,Instagram,Citra Saputra,086687002176,
ORD101164,2025-04-04 00:00:00,Nasi Box Ayam,5,125000,25000,WhatsApp,Rina Permana,088578652785,
ORD101173,2025-04-08 00:00:00,SoupSayur,1,20000,20000,Instagram,Budi Saputra,080715969664,
ORD101605,2025-08-25 00:00:00,Salad Ayam,3,90000,30000,Instagram,Citra Budiyanto,087072867908,
ORD100605,2025-06-30 00:00:00,Snack Box,2,30000,15000,WhatsApp,Laras Saputra,081595148465,
ORD102450,2025-06-27 00:00:00,Soup sayur,1,20000,20000,Instagram,Laras Putri,082885158799,
ORD100175,2025-06-18 00:00:00,Salad Ayam,1,40000,40000,Instagram,Citra Permana,087506068536,
ORD101737,2025-08-27 00:00:00,Nasi box vegan,3,75000,25000,Instagram,Maya Kusuma,089013983735,
ORD101034,2025-07-26 00:00:00,Soup sayur,2,40000,20000,Instagram,Citra Putri,084998569847,
ORD101213,2025-06-17 00:00:00,Salad Ayam,1,30000,30000,WhatsApp,Laras Putri,088098851656,
ORD101783,2025-04-26 00:00:00,Nasi Box Vegan,2,60000,30000,Instagram,Kiki Kusuma,089706296201,
ORD101480,2025-04-07 00:00:00,SALAD AYAM,1,15000,15000,WhatsApp,Dewi Saputra,085585239868,
ORD101933,2025-09-07 00:00:00,SALAD AYAM,2,30000,15000,Instagram,Eka Wicaksono,084846773782,
ORD101434,2025-07-26 00:00:00,Salad Ayam,1,35000,35000,Instagram,Laras Budiyanto,084168784991,
ORD101941,,Snack box,5,75000,15000,Instagram,Ika Budiyanto,083503056413,
ORD101390,2025-04-29 00:00:00,Soup sayur,1,20000,20000,WhatsApp,Rina Wijaya,082191361939,
ORD101341,2025-08-23 00:00:00,snack box,1,15000,15000,WhatsApp,Tono Kusuma,082299590010,
ORD101517,2025-05-13 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Hadi Pratama,082904228421,
ORD102085,2025-05-23 00:00:00,Snack box,1,20000,20000,Instagram,Gita Kusuma,080053293183,promo code used
ORD101695,2025-06-07 00:00:00,Soup Sayur,1,25000,25000,WhatsApp,Hadi Santoso,086738302843,
ORD102104,2025-09-09 00:00:00,snack box,1,15000,15000,Instagram,Tono Kusuma,087278755886,
ORD100152,2025-05-17 00:00:00,Nasi box ayam,1,30000,30000,Instagram,Sari Saputra,083840666580,
ORD101582,2025-06-06 00:00:00,SALAD AYAM,1,20000,20000,WhatsApp,Joko Kusuma,086631931491,
ORD100442,2025-09-12 00:00:00,SALAD AYAM,1,25000,25000,WhatsApp,Gita Wicaksono,086724238849,
ORD100211,2025-06-23 00:00:00,Soup Sayur,1,25000,25000,WhatsApp,Hadi Permana,089500479748,ulang order
ORD102051,2025-08-24 00:00:00,Nasi box vegan,1,25000,25000,WhatsApp,Budi Putri,081355690927,
ORD102078,2025-08-27 00:00:00,SALAD AYAM,1,15000,15000,WhatsApp,Eka Wijaya,089933083301,
ORD100859,2025-07-08 00:00:00,snack box,1,15000,15000,WhatsApp,Hadi Saputra,089003432445,
ORD102349,2025-09-19 00:00:00,NasiBoxAyam,3,75000,25000,Instagram,Putu Harto,089894134352,ulang order
ORD100348,2025-05-24 00:00:00,Snack Box,3,60000,20000,Instagram,Kiki Pratama,081256746807,
ORD101776,2025-05-01 00:00:00,Soup sayur,3,60000,20000,Instagram,Tono Putri,086179640537,
ORD102141,2025-09-12 00:00:00,Nasi Box Ayam,4,100000,25000,Instagram,Citra Putri,089387005162,
ORD101901,2025-09-25 00:00:00,SALAD AYAM,1,20000,20000,Instagram,Putu Santoso,089859317461,
ORD100883,2025-07-01 00:00:00,Snack box,1,25000,25000,Instagram,Uli Kusuma,085604661839,
ORD102417,2025-09-24 00:00:00,Nasi Box Ayam,1,30000,30000,Instagram,Maya Kusuma,089013983735,
ORD102455,2025-06-10 00:00:00,Salad ayam,1,30000,30000,Instagram,Putu Santoso,082895171870,
ORD102385,2025-09-24 00:00:00,Salad Ayam,1,35000,35000,Instagram,Eka Budiyanto,087431527420,
ORD100264,2025-06-20 00:00:00,Soup sayur,2,40000,20000,Instagram,Gita Budiyanto,087571775140,catatan: pesan khusus
ORD100291,2025-07-27 00:00:00,Snack Box,1,20000,20000,Instagram,Andi Kusuma,088215064890,
ORD100253,2025-06-11 00:00:00,Salad Ayam,1,40000,40000,WhatsApp,Laras Budiyanto,085277221704,
ORD101623,2025-07-11 00:00:00,NasiBoxAyam,1,35000,35000,Instagram,Citra Putri,089387005162,
ORD102198,2025-05-10 00:00:00,Soup sayur,1,20000,20000,Instagram,Laras Putri,082885158799,
ORD101178,2025-09-08 00:00:00,Nasi Box Ayam,4,100000,25000,Instagram,Putu Putri,085135521570,
ORD102443,2025-08-12 00:00:00,SoupSayur,2,50000,25000,Instagram,Sari Harto,081241182449,
ORD100022,2025-07-06 00:00:00,NasiBoxAyam,1,25000,25000,WhatsApp,Hadi Saputra,082266093796,
ORD101983,2025-07-15 00:00:00,Soup sayur,5,125000,25000,Instagram,Andi Wicaksono,085626368970,
ORD102216,2025-04-14 00:00:00,NasiBoxAyam,1,25000,25000,Instagram,Gita Putri,087877470168,
ORD100700,2025-08-05 00:00:00,snack box,3,45000,15000,Instagram,Fajar Kusuma,084057202590,
ORD100881,2025-06-26 00:00:00,Salad ayam,1,35000,35000,Instagram,Rina Santoso,088697829221,
ORD100338,2025-05-09 00:00:00,snack box,2,50000,25000,Instagram,Nina Santoso,084223253672,ulang order
ORD102137,2025-05-03 00:00:00,Soup Sayur,1,20000,20000,WhatsApp,Sari Wicaksono,085842824172,
ORD101430,2025-04-25 00:00:00,NasiBoxAyam,2,50000,25000,Instagram,Eka Kusuma,081279908811,
ORD101925,2025-06-16 00:00:00,nasi box ayam,1,20000,20000,Instagram,Eka Wijaya,089933083301,
ORD101282,2025-07-06 00:00:00,Snack Box,1,15000,15000,Instagram,Eka Wicaksono,088816580392,
ORD100227,2025-07-21 00:00:00,Nasi box vegan,1,25000,25000,Instagram,Eka Wijaya,083568044206,
ORD102486,2025-04-07 00:00:00,SALAD AYAM,1,25000,25000,WhatsApp,Joko Putri,082583132370,
ORD101487,2025-06-08 00:00:00,Nasi box vegan,3,105000,35000,Instagram,Putu Putri,086149331637,
ORD100107,2025-07-02 00:00:00,Snack box,2,50000,25000,Instagram,Nina Wicaksono,085289539264,
ORD101388,2025-04-05 00:00:00,Nasi Box Vegan,1,25000,25000,WhatsApp,Fajar Harto,080050455623,
ORD101404,2025-06-01 00:00:00,Soup Sayur,5,125000,25000,Instagram,Nina Putri,081745961586,
ORD101451,2025-05-27 00:00:00,Nasi box ayam,4,120000,30000,Instagram,Dewi Santoso,080996881435,
ORD102355,2025-05-22 00:00:00,Snack box,1,25000,25000,Instagram,Rina Saputra,087749649909,
ORD100655,2025-09-03 00:00:00,nasi box ayam,3,75000,25000,WhatsApp,Andi Pratama,085169409749,
ORD101680,,SALAD AYAM,1,20000,20000,Instagram,Budi Putri,089922809202,
ORD101189,2025-06-23 00:00:00,nasi box ayam,4,60000,15000,Instagram,Dewi Saputra,082456506098,
ORD100857,2025-07-21 00:00:00,Salad Ayam,1,30000,30000,Instagram,Fajar Kusuma,084057202590,
ORD100592,2025-09-13 00:00:00,SALAD AYAM,1,20000,20000,Instagram,Sari Harto,089825449481,
ORD101634,2025-06-23 00:00:00,SoupSayur,1,20000,20000,Instagram,Dewi Saputra,082456506098,
ORD102009,,Snack Box,2,40000,20000,Instagram,Eka Kusuma,081279908811,
ORD101548,2025-04-24 00:00:00,Soup Sayur,3,75000,25000,Instagram,Maya Putri,087187500369,
ORD100030,2025-07-28 00:00:00,Nasi box vegan,5,150000,30000,Instagram,Sari Saputra,083536541951,
ORD100010,2025-05-04 00:00:00,Soup sayur,2,40000,20000,WhatsApp,Citra Wijaya,080248193466,catatan: pesan khusus
ORD101628,2025-05-28 00:00:00,Snack box,1,15000,15000,Instagram,Citra Putri,086788861015,
ORD100438,2025-05-07 00:00:00,SALAD AYAM,1,25000,25000,Instagram,Sari Santoso,086578759856,
ORD101366,2025-04-05 00:00:00,Snack box,2,50000,25000,WhatsApp,Dewi Santoso,080167618472,
ORD100971,2025-09-28 00:00:00,Soup Sayur,1,25000,25000,Instagram,Rina Harto,086392086780,
ORD100710,2025-04-12 00:00:00,snack box,1,20000,20000,Instagram,Fajar Pratama,086527047743,promo code used
ORD101976,2025-04-21 00:00:00,SALAD AYAM,1,15000,15000,Instagram,Putu Permana,088299737631,
ORD101482,2025-04-22 00:00:00,Nasi box ayam,1,30000,30000,Instagram,Sari Kusuma,085782911467,
ORD102344,2025-08-14 00:00:00,Salad Ayam,2,60000,30000,WhatsApp,Fajar Kusuma,084057202590,
ORD100669,2025-05-17 00:00:00,Salad Ayam,4,120000,30000,Instagram,Fajar Pratama,082866929662,
ORD100866,2025-08-15 00:00:00,Nasi Box Vegan,1,35000,35000,Instagram,Rina Saputra,088793741608,
ORD101192,2025-08-10 00:00:00,SALAD AYAM,1,25000,25000,Instagram,Fajar Wijaya,083348039652,
ORD100845,2025-08-26 00:00:00,Soup Sayur,1,20000,20000,WhatsApp,Kiki Permana,081473799650,
ORD100125,2025-06-10 00:00:00,nasi box ayam,1,25000,25000,Instagram,Maya Permana,086887258874,
ORD100257,2025-06-27 00:00:00,Nasi box ayam,1,25000,25000,Instagram,Citra Harto,085089935889,
ORD102470,2025-08-13 00:00:00,snack box,4,60000,15000,Instagram,Fajar Kusuma,086590277167,
ORD101968,2025-08-09 00:00:00,snack box,3,60000,20000,Instagram,Laras Santoso,085415667652,
ORD101926,2025-05-29 00:00:00,SALAD AYAM,1,25000,25000,Instagram,Nina Budiyanto,088615335554,
ORD101337,2025-04-29 00:00:00,SoupSayur,1,25000,25000,WhatsApp,Nina Putri,083445655743,
ORD102015,2025-06-08 00:00:00,Nasi box ayam,1,30000,30000,Instagram,Laras Permana,080515220472,
ORD101160,2025-06-29 00:00:00,Snack Box,4,60000,15000,WhatsApp,Eka Kusuma,088068650863,
ORD101028,2025-04-06 00:00:00,nasi box ayam,1,20000,20000,Instagram,Sari Putri,087553942373,
ORD101059,2025-05-02 00:00:00,Nasi Box Ayam,1,30000,30000,Instagram,Citra Harto,085623285884,
ORD100198,2025-05-01 00:00:00,Salad Ayam,1,35000,35000,Instagram,Maya Permana,086887258874,
ORD100628,2025-09-14 00:00:00,SALAD AYAM,2,50000,25000,Instagram,Ochi Putri,082992750373,
ORD100409,2025-08-03 00:00:00,SALAD AYAM,1,25000,25000,Instagram,Eka Wijaya,088114374470,
ORD102472,2025-08-31 00:00:00,Nasi box ayam,2,50000,25000,WhatsApp,Gita Permana,086138612075,
ORD101740,2025-06-05 00:00:00,Soup sayur,2,50000,25000,Instagram,Hadi Pratama,081585064317,
ORD102269,2025-07-14 00:00:00,Nasi box ayam,2,70000,35000,Instagram,Ochi Putri,083184322259,
ORD101198,2025-08-09 00:00:00,Salad Ayam,2,70000,35000,WhatsApp,Ochi Pratama,085037589975,
ORD100282,2025-04-09 00:00:00,Nasi box ayam,4,120000,30000,Instagram,Joko Santoso,086403910651,
ORD102418,2025-05-13 00:00:00,Snack Box,1,25000,25000,WhatsApp,Hadi Pratama,081585064317,
ORD100839,2025-09-23 00:00:00,Nasi box vegan,4,100000,25000,WhatsApp,Ochi Santoso,080766177115,
ORD101493,2025-08-13 00:00:00,Soup Sayur,2,40000,20000,Instagram,Citra Budiyanto,089092753269,
ORD101226,2025-06-07 00:00:00,Snack Box,1,15000,15000,WhatsApp,Citra Saputra,086687002176,catatan: pesan khusus
ORD100639,2025-04-27 00:00:00,Salad ayam,1,30000,30000,Instagram,Fajar Kusuma,084057202590,
ORD101619,2025-06-20 00:00:00,Soup Sayur,2,40000,20000,WhatsApp,Fajar Wicaksono,086365564729,catatan: pesan khusus
ORD100631,2025-06-27 00:00:00,Snack Box,2,30000,15000,WhatsApp,Laras Budiyanto,086518506716,catatan: pesan khusus
ORD101201,2025-07-05 00:00:00,Salad ayam,1,35000,35000,Instagram,Fajar Santoso,085930407859,
ORD101299,2025-05-02 00:00:00,Salad Ayam,4,120000,30000,Instagram,Rina Harto,082513542784,
ORD102033,2025-04-27 00:00:00,Soup sayur,1,20000,20000,WhatsApp,Laras Kusuma,088262045053,
ORD100412,2025-08-20 00:00:00,Nasi box vegan,1,30000,30000,Instagram,Citra Permana,083890838637,
ORD100013,2025-05-16 00:00:00,SoupSayur,1,25000,25000,Instagram,Fajar Pratama,080392614293,
ORD100483,2025-05-20 00:00:00,Nasi Box Ayam,2,50000,25000,Instagram,Maya Kusuma,089013983735,
ORD100297,2025-04-05 00:00:00,Nasi Box Ayam,1,25000,25000,WhatsApp,Maya Santoso,085297516136,
ORD101058,2025-05-10 00:00:00,NasiBoxAyam,3,105000,35000,WhatsApp,Maya Wicaksono,088544587717,
ORD100475,2025-04-05 00:00:00,Nasi Box Vegan,1,35000,35000,WhatsApp,Citra Wicaksono,085186363745,
ORD102224,2025-09-07 00:00:00,Salad ayam,3,90000,30000,WhatsApp,Eka Wijaya,089933083301,catatan: pesan khusus
ORD101562,2025-08-02 00:00:00,Nasi Box Vegan,5,175000,35000,WhatsApp,Dewi Santoso,083579727985,ulang order
ORD101639,2025-04-08 00:00:00,NasiBoxAyam,5,175000,35000,Instagram,Laras Pratama,082696582710,
ORD100656,2025-07-25 00:00:00,Nasi Box Vegan,1,30000,30000,Instagram,Rina Saputra,087749649909,
ORD101141,2025-04-03 00:00:00,Soup sayur,4,80000,20000,Instagram,Joko Wicaksono,088686337524,
ORD100536,2025-06-06 00:00:00,Nasi box ayam,1,35000,35000,Instagram,Gita Wicaksono,084167243426,
ORD100967,2025-08-15 00:00:00,Soup sayur,5,100000,20000,WhatsApp,Laras Santoso,087146112545,
ORD102200,2025-08-07 00:00:00,Soup sayur,1,20000,20000,WhatsApp,Andi Putri,084455022961,
ORD102446,2025-04-27 00:00:00,Salad Ayam,3,90000,30000,Instagram,Citra Budiyanto,087072867908,
ORD101665,2025-04-17 00:00:00,Salad ayam,1,35000,35000,Instagram,Gita Permana,081541006762,
ORD100602,2025-07-01 00:00:00,snack box,2,30000,15000,Instagram,Kiki Saputra,085452711116,
ORD101647,2025-07-11 00:00:00,Snack box,3,60000,20000,WhatsApp,Maya Kusuma,089013983735,
ORD101662,2025-09-12 00:00:00,nasi box ayam,1,15000,15000,WhatsApp,Kiki Permana,083963605766,
ORD102025,2025-07-07 00:00:00,Soup sayur,1,20000,20000,WhatsApp,Maya Harto,080376137918,
ORD100163,2025-07-07 00:00:00,Snack box,5,75000,15000,Instagram,Eka Wicaksono,088895798687,
ORD101135,2025-06-04 00:00:00,Nasi Box Vegan,2,50000,25000,Instagram,Fajar Wicaksono,088681447394,
ORD101368,2025-04-09 00:00:00,Soup sayur,1,25000,25000,Instagram,Joko Putri,083536937854,
ORD101593,2025-08-04 00:00:00,Soup Sayur,1,20000,20000,Instagram,Eka Putri,080969029593,
ORD101458,2025-04-14 00:00:00,Salad Ayam,3,90000,30000,Instagram,Dewi Santoso,080167618472,
ORD100482,2025-06-05 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Gita Putri,089121277561,
ORD101244,2025-09-06 00:00:00,Nasi box vegan,1,25000,25000,Instagram,Sari Harto,080862118233,
ORD102076,2025-08-18 00:00:00,nasi box ayam,1,20000,20000,Instagram,Rina Kusuma,083252880957,
ORD100130,2025-05-20 00:00:00,NasiBoxAyam,3,75000,25000,Instagram,Dewi Wicaksono,082233206163,
ORD102065,2025-07-31 00:00:00,nasi box ayam,2,30000,15000,WhatsApp,Joko Permana,084103697117,ulang order
ORD101063,2025-04-29 00:00:00,Soup Sayur,1,20000,20000,WhatsApp,Joko Santoso,086596575692,
ORD100233,2025-05-15 00:00:00,Soup Sayur,1,20000,20000,Instagram,Eka Wicaksono,085304637454,
ORD101362,2025-05-24 00:00:00,Nasi box ayam,1,30000,30000,WhatsApp,Andi Pratama,081238282586,
ORD102031,2025-06-22 00:00:00,SoupSayur,2,40000,20000,Instagram,Hadi Permana,089500479748,catatan: pesan khusus
ORD102210,2025-04-30 00:00:00,SoupSayur,1,20000,20000,Instagram,Budi Budiyanto,080132677360,
ORD102155,2025-05-17 00:00:00,snack box,2,30000,15000,WhatsApp,Citra Permana,086111554262,
ORD100072,2025-08-18 00:00:00,NasiBoxAyam,2,60000,30000,WhatsApp,Joko Harto,083699577738,
ORD100514,2025-06-21 00:00:00,Soup Sayur,1,20000,20000,WhatsApp,Laras Permana,080515220472,
ORD102074,2025-09-27 00:00:00,Soup Sayur,3,75000,25000,Instagram,Hadi Saputra,082266093796,
ORD101539,2025-04-01 00:00:00,Salad Ayam,1,30000,30000,Instagram,Dewi Santoso,086903311907,
ORD101578,2025-07-02 00:00:00,Salad ayam,1,30000,30000,Instagram,Citra Pratama,082064361103,catatan: pesan khusus
ORD102157,2025-05-08 00:00:00,Salad Ayam,1,35000,35000,Instagram,Citra Putri,084998569847,
ORD100012,2025-06-09 00:00:00,Soup sayur,2,50000,25000,Instagram,Uli Putri,080530214656,
ORD101471,2025-04-22 00:00:00,Nasi box ayam,2,70000,35000,Instagram,Nina Budiyanto,087056856624,
ORD102313,2025-08-10 00:00:00,Snack Box,1,15000,15000,Instagram,Andi Wijaya,086608801994,
ORD102357,2025-06-10 00:00:00,SALAD AYAM,1,15000,15000,WhatsApp,Laras Budiyanto,084168784991,promo code used
ORD102267,2025-04-28 00:00:00,Soup Sayur,1,20000,20000,WhatsApp,Hadi Permana,089596292330,
ORD100208,2025-07-26 00:00:00,Salad Ayam,1,30000,30000,Instagram,Maya Santoso,084817549651,
ORD100303,2025-04-25 00:00:00,Soup Sayur,1,20000,20000,Instagram,Fajar Pratama,086527047743,
ORD101600,2025-08-13 00:00:00,SoupSayur,1,20000,20000,Instagram,Rina Saputra,085719182619,promo code used
ORD100620,2025-04-18 00:00:00,Nasi box ayam,2,70000,35000,WhatsApp,Ika Pratama,082577754781,
ORD100865,2025-05-13 00:00:00,Snack box,1,20000,20000,Instagram,Sari Pratama,081493689980,
ORD102150,2025-09-01 00:00:00,SALAD AYAM,1,20000,20000,WhatsApp,Ochi Harto,084431351823,
ORD100565,2025-08-05 00:00:00,Soup sayur,2,40000,20000,Instagram,Nina Permana,084216073375,
ORD101533,2025-05-20 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Uli Kusuma,085866934654,catatan: pesan khusus
ORD100693,2025-09-14 00:00:00,Nasi Box Vegan,4,120000,30000,WhatsApp,Joko Wicaksono,081543799371,catatan: pesan khusus
ORD101882,2025-08-14 00:00:00,Snack box,1,20000,20000,WhatsApp,Fajar Saputra,087288574489,
ORD102350,2025-04-19 00:00:00,Nasi Box Vegan,1,25000,25000,WhatsApp,Dewi Saputra,085585239868,
ORD101668,,Nasi box vegan,1,25000,25000,Instagram,Citra Putri,086788861015,
ORD101015,2025-05-17 00:00:00,Nasi Box Ayam,1,30000,30000,Instagram,Ika Budiyanto,083503056413,
ORD102191,2025-05-09 00:00:00,Salad Ayam,1,30000,30000,WhatsApp,Tono Santoso,082115869380,
ORD101906,2025-07-21 00:00:00,SoupSayur,1,20000,20000,Instagram,Fajar Santoso,088737530011,
ORD100340,2025-09-26 00:00:00,Snack box,2,30000,15000,Instagram,Eka Kusuma,088068650863,
ORD102045,2025-08-16 00:00:00,Nasi Box Ayam,1,25000,25000,Instagram,Ika Permana,089735989334,
ORD101370,2025-05-26 00:00:00,Snack Box,1,15000,15000,WhatsApp,Uli Kusuma,085604661839,
ORD100820,2025-06-23 00:00:00,Salad ayam,1,35000,35000,Instagram,Nina Wicaksono,080656272980,
ORD100153,,Snack Box,3,75000,25000,WhatsApp,Putu Wicaksono,084348734714,
ORD101328,2025-05-18 00:00:00,Nasi Box Vegan,5,175000,35000,Instagram,Laras Budiyanto,086518506716,
ORD101060,2025-08-09 00:00:00,snack box,1,15000,15000,WhatsApp,Nina Putri,089619431142,
ORD100811,2025-05-14 00:00:00,Nasi box ayam,1,25000,25000,Instagram,Uli Kusuma,089650477358,promo code used
ORD100042,2025-06-03 00:00:00,nasi box ayam,1,25000,25000,Instagram,Maya Permana,084957885685,
ORD101240,2025-07-18 00:00:00,NasiBoxAyam,3,75000,25000,Instagram,Joko Santoso,086409097439,
ORD101418,2025-09-09 00:00:00,Soup Sayur,2,50000,25000,WhatsApp,Maya Wijaya,082034717545,
ORD100878,2025-04-02 00:00:00,Nasi Box Vegan,4,120000,30000,Instagram,Gita Permana,081541006762,
ORD101949,2025-04-11 00:00:00,nasi box ayam,5,75000,15000,Instagram,Joko Wijaya,083836702410,
ORD102176,2025-07-08 00:00:00,Snack box,2,50000,25000,WhatsApp,Rina Santoso,088697829221,
ORD101483,2025-08-30 00:00:00,NasiBoxAyam,2,50000,25000,WhatsApp,Tono Permana,088011848955,
ORD100359,2025-07-27 00:00:00,Nasi box ayam,2,60000,30000,Instagram,Fajar Kusuma,086590277167,
ORD100055,2025-09-04 00:00:00,Salad Ayam,1,30000,30000,WhatsApp,Dewi Wijaya,085447962757,
ORD100879,2025-08-12 00:00:00,Snack Box,1,15000,15000,Instagram,Hadi Wijaya,080033092327,
ORD101318,2025-08-06 00:00:00,snack box,5,125000,25000,WhatsApp,Tono Permana,085978207151,
ORD100026,2025-09-27 00:00:00,SoupSayur,1,20000,20000,Instagram,Laras Harto,081199867980,
ORD100680,2025-07-18 00:00:00,snack box,2,30000,15000,Instagram,Laras Saputra,081595148465,promo code used
ORD101238,2025-05-25 00:00:00,nasi box ayam,1,15000,15000,Instagram,Laras Kusuma,084078161849,
ORD101513,2025-04-14 00:00:00,nasi box ayam,1,20000,20000,Instagram,Tono Kusuma,087278755886,
ORD100135,2025-06-20 00:00:00,SALAD AYAM,4,80000,20000,Instagram,Sari Wicaksono,085842824172,
ORD101534,2025-06-21 00:00:00,snack box,1,15000,15000,Instagram,Uli Wijaya,084283411080,
ORD101377,2025-08-25 00:00:00,SALAD AYAM,1,20000,20000,WhatsApp,Citra Budiyanto,082512868230,
ORD102358,2025-04-16 00:00:00,Nasi box vegan,2,50000,25000,WhatsApp,Nina Kusuma,081251778528,
ORD101000,2025-09-30 00:00:00,nasi box ayam,1,15000,15000,Instagram,Nina Pratama,086670106513,
ORD101862,2025-08-14 00:00:00,Nasi Box Ayam,1,25000,25000,WhatsApp,Ochi Harto,086886239240,
ORD101064,2025-06-12 00:00:00,Salad ayam,2,70000,35000,Instagram,Laras Budiyanto,081814124782,
ORD100396,2025-04-01 00:00:00,nasi box ayam,2,40000,20000,Instagram,Budi Budiyanto,080132677360,
ORD102474,2025-05-05 00:00:00,snack box,1,15000,15000,WhatsApp,Eka Wicaksono,084846773782,
ORD100053,2025-06-01 00:00:00,Salad ayam,3,90000,30000,Instagram,Maya Santoso,084817549651,
ORD100178,2025-09-20 00:00:00,Soup Sayur,2,40000,20000,WhatsApp,Joko Pratama,085877169472,
ORD100507,2025-07-30 00:00:00,Nasi box vegan,5,150000,30000,Instagram,Hadi Kusuma,083769042681,
ORD100300,2025-04-19 00:00:00,Nasi Box Ayam,1,30000,30000,Instagram,Hadi Permana,089421047095,
ORD101552,2025-06-27 00:00:00,Nasi box vegan,1,30000,30000,Instagram,Kiki Wicaksono,081208267734,
ORD101663,2025-07-06 00:00:00,Snack box,1,20000,20000,Instagram,Joko Wijaya,081739348356,
ORD102236,2025-06-06 00:00:00,SoupSayur,1,25000,25000,WhatsApp,Joko Santoso,085411526218,
ORD101001,2025-08-07 00:00:00,Nasi box vegan,1,30000,30000,Instagram,Budi Kusuma,088050097882,
ORD100078,2025-06-07 00:00:00,Salad ayam,1,35000,35000,Instagram,Gita Wijaya,081219656523,
ORD100995,2025-04-28 00:00:00,Soup Sayur,2,50000,25000,WhatsApp,Ochi Wijaya,080276773592,
ORD100726,2025-04-28 00:00:00,Nasi box ayam,1,25000,25000,WhatsApp,Sari Harto,086081062003,
ORD100228,2025-04-03 00:00:00,SoupSayur,1,20000,20000,Instagram,Andi Wicaksono,084466609935,
ORD100818,2025-09-19 00:00:00,Nasi box ayam,2,50000,25000,Instagram,Sari Budiyanto,089241418328,
ORD101397,2025-08-28 00:00:00,Nasi Box Ayam,3,75000,25000,WhatsApp,Rina Kusuma,083252880957,
ORD100988,2025-09-12 00:00:00,Soup sayur,1,20000,20000,WhatsApp,Fajar Harto,081714677418,promo code used
ORD100029,2025-06-27 00:00:00,SALAD AYAM,1,25000,25000,Instagram,Ochi Harto,086886239240,
ORD101657,2025-09-10 00:00:00,Salad Ayam,1,35000,35000,WhatsApp,Citra Wicaksono,080462265676,
ORD100561,2025-08-10 00:00:00,NasiBoxAyam,1,25000,25000,Instagram,Ochi Harto,086886239240,
ORD100225,2025-08-26 00:00:00,Soup Sayur,5,100000,20000,WhatsApp,Rina Saputra,088793741608,
ORD100005,2025-05-31 00:00:00,Nasi Box Vegan,1,25000,25000,WhatsApp,Laras Budiyanto,081814124782,
ORD101227,2025-06-02 00:00:00,Nasi Box Vegan,2,70000,35000,Instagram,Eka Wijaya,083568044206,
ORD100444,2025-06-04 00:00:00,Soup Sayur,3,60000,20000,Instagram,Fajar Wijaya,082281606484,
ORD100032,2025-05-17 00:00:00,NasiBoxAyam,1,30000,30000,WhatsApp,Putu Permana,083221418880,
ORD100965,2025-06-09 00:00:00,SoupSayur,5,125000,25000,Instagram,Sari Kusuma,080260127961,promo code used
ORD101681,2025-09-12 00:00:00,NasiBoxAyam,1,30000,30000,Instagram,Fajar Wijaya,082281606484,
ORD100893,2025-08-25 00:00:00,Snack Box,1,20000,20000,Instagram,Sari Kusuma,085782911467,
ORD100668,2025-04-24 00:00:00,Nasi box ayam,1,25000,25000,WhatsApp,Uli Kusuma,081366210388,
ORD101358,2025-07-03 00:00:00,Snack Box,1,15000,15000,WhatsApp,Kiki Wijaya,084627048281,
ORD101406,2025-09-02 00:00:00,NasiBoxAyam,2,50000,25000,Instagram,Dewi Wijaya,088367365766,
ORD102174,2025-08-27 00:00:00,Snack box,1,15000,15000,Instagram,Uli Permana,082480861317,
ORD101396,2025-08-09 00:00:00,Snack Box,1,20000,20000,Instagram,Rina Kusuma,083246095396,
ORD100151,2025-06-18 00:00:00,Salad Ayam,3,90000,30000,WhatsApp,Sari Harto,089825449481,
ORD102265,2025-06-19 00:00:00,Nasi Box Vegan,1,25000,25000,WhatsApp,Putu Putri,085135521570,
ORD100222,2025-07-07 00:00:00,Salad ayam,5,200000,40000,WhatsApp,Citra Permana,088999404389,
ORD102119,2025-07-17 00:00:00,Soup Sayur,3,60000,20000,Instagram,Fajar Santoso,085930407859,
ORD100702,2025-08-07 00:00:00,Soup Sayur,2,40000,20000,WhatsApp,Citra Wicaksono,080462265676,
ORD101666,2025-09-03 00:00:00,Snack Box,5,100000,20000,WhatsApp,Andi Permana,083419182553,
ORD101444,2025-05-18 00:00:00,Nasi box vegan,3,75000,25000,Instagram,Uli Putri,080530214656,
ORD100854,2025-07-13 00:00:00,snack box,1,25000,25000,Instagram,Dewi Saputra,082456506098,
ORD101832,2025-05-28 00:00:00,Soup Sayur,1,20000,20000,Instagram,Budi Saputra,080715969664,
ORD101586,,Nasi Box Vegan,1,25000,25000,Instagram,Tono Putri,086179640537,
ORD101525,2025-04-04 00:00:00,SoupSayur,1,20000,20000,Instagram,Nina Santoso,084223253672,
ORD100113,2025-08-07 00:00:00,Salad Ayam,3,90000,30000,Instagram,Maya Permana,086887258874,
ORD102096,2025-09-22 00:00:00,Nasi box ayam,2,70000,35000,WhatsApp,Gita Permana,086138612075,
